gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,NumServices,AvgMonthlySpend,ChurnProbability,Actual_Churn,RiskCategory
1,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,3,20.75,20.75,1,10.375,0.39541635402715813,0,Medium Risk
0,0,1,0,27,1,0,1,1,0,0,1,1,1,1,1,1,101.9,2681.15,5,95.75535714285715,0.45749557584575845,0,Medium Risk
0,0,0,0,14,1,0,1,0,1,0,1,0,0,0,1,1,80.05,1112.3,3,74.15333333333334,0.5735795572676204,0,Medium Risk
1,0,1,1,71,1,1,1,1,0,1,0,1,1,2,0,2,105.55,7405.5,5,102.85416666666667,0.14761138148010128,0,Low Risk
1,0,0,1,13,1,0,1,0,0,0,0,1,0,0,1,1,78.3,1033.95,2,73.85357142857143,0.6837750746443283,0,High Risk
1,0,0,0,44,1,0,1,0,0,0,0,0,0,0,0,1,68.85,2958.95,1,65.75444444444445,0.4142694947593844,0,Medium Risk
0,0,0,0,33,1,0,1,0,1,0,1,0,0,1,1,0,79.95,2684.85,3,78.96617647058824,0.2267200488873629,0,Low Risk
1,0,1,1,72,0,2,0,1,1,1,1,0,1,2,1,1,55.45,4179.2,5,57.249315068493146,0.023812864721446458,0,Low Risk
1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,2,79.9,79.9,2,39.95,0.9346377322324838,1,High Risk
0,0,0,0,19,1,0,1,1,0,1,1,1,1,0,1,2,106.6,1934.45,6,96.7225,0.7088317843850755,1,High Risk
1,0,1,0,64,1,0,1,0,1,1,1,1,1,1,1,1,102.45,6654.1,6,102.37076923076924,0.2964145703764388,0,Low Risk
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,46.0,84.5,1,28.166666666666668,0.7235754995592621,1,High Risk
0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,25.25,25.25,0,12.625,0.7535613793253807,0,High Risk
1,0,0,1,61,1,0,2,0,0,0,0,0,0,2,0,3,19.75,1124.2,1,18.13225806451613,0.009338168055865488,0,Low Risk
0,0,1,1,29,1,0,2,0,0,0,0,0,0,1,0,2,20.0,540.05,1,18.001666666666665,0.06515774249543194,0,Low Risk
1,1,1,0,23,1,1,1,0,0,0,0,0,1,0,0,2,86.8,1975.85,2,82.32708333333333,0.7775715981698754,0,High Risk
0,0,1,0,57,0,2,0,1,1,1,0,1,1,0,1,0,58.75,3437.45,5,59.266379310344824,0.3452579568460686,0,Medium Risk
1,0,1,1,72,0,2,0,1,1,1,1,0,0,2,0,1,45.25,3139.8,4,43.01095890410959,0.010122126406027783,0,Low Risk
1,0,1,0,66,0,2,0,1,1,1,1,1,0,2,1,0,56.6,3789.2,5,56.55522388059701,0.03524067279981984,0,Low Risk
1,0,1,1,65,1,1,0,0,1,1,1,1,1,2,1,0,84.2,5324.5,6,80.67424242424242,0.060083557135692585,0,Low Risk
0,0,0,0,8,1,0,1,0,0,0,0,1,0,0,1,0,80.0,624.6,2,69.4,0.8049111251321908,0,High Risk
0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.15,268.35,1,53.67,0.8429395019377206,1,High Risk
0,0,1,0,71,1,1,2,0,0,0,0,0,0,2,0,0,24.75,1836.9,1,25.512500000000003,0.011141086229797504,0,Low Risk
1,0,1,1,1,1,0,2,0,0,0,0,0,0,1,1,2,20.2,20.2,1,10.1,0.29063467730403636,0,Low Risk
1,0,1,0,4,1,0,0,0,0,0,1,0,0,0,0,3,50.05,179.35,2,35.87,0.5282116285710654,1,Medium Risk
0,0,0,0,12,1,0,2,0,0,0,0,0,0,1,1,0,19.35,219.35,1,16.873076923076923,0.17268137121593963,0,Low Risk
1,0,0,0,24,0,2,0,1,0,0,0,1,1,1,1,3,50.6,1288.75,3,51.55,0.43405449197756146,0,Medium Risk
0,0,1,1,31,1,0,0,1,0,1,1,1,1,1,1,3,81.15,2545.75,6,79.5546875,0.17113021192022637,0,Low Risk
0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,3,55.2,55.2,2,27.6,0.8129159170730869,1,High Risk
1,0,0,0,30,1,1,1,0,0,0,1,0,1,0,1,1,89.9,2723.15,3,87.84354838709677,0.6932793825579389,0,High Risk
0,0,1,1,47,1,1,0,1,1,0,1,1,1,2,1,1,85.3,4107.25,6,85.56770833333333,0.06040507127475875,0,Low Risk
1,0,0,0,54,1,1,1,1,1,0,1,1,1,2,1,1,108.0,5760.65,6,104.7390909090909,0.1815309760180965,0,Low Risk
1,0,0,0,50,1,0,1,1,1,0,1,0,1,0,1,1,93.5,4747.5,5,93.08823529411765,0.3675025256698787,0,Medium Risk
1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,3,84.6,84.6,3,42.3,0.9465007529250082,1,High Risk
0,0,0,0,72,1,0,2,0,0,0,0,0,0,2,0,1,20.25,1566.9,1,21.464383561643835,0.007105758968486735,0,Low Risk
0,0,0,0,29,1,1,2,0,0,0,0,0,0,0,0,2,25.15,702.0,1,23.4,0.23899206459396383,0,Low Risk
1,0,0,0,2,1,1,0,0,1,0,0,0,0,0,1,3,54.4,114.1,2,38.03333333333333,0.7582884153260053,1,High Risk
0,0,0,0,10,0,2,0,0,0,0,1,0,0,2,1,3,29.6,299.05,1,27.186363636363637,0.21644462842811496,0,Low Risk
1,0,1,0,18,1,1,1,0,0,0,0,0,0,0,1,2,73.15,1305.95,1,68.73421052631579,0.7744242771506847,0,High Risk
0,1,0,0,11,1,0,1,0,1,0,0,1,1,0,1,2,95.0,1120.3,4,93.35833333333333,0.7954600560974355,1,High Risk
1,0,0,0,16,1,0,2,0,0,0,0,0,0,2,0,3,19.75,284.35,1,16.726470588235294,0.059927102832970945,0,Low Risk
0,0,0,0,72,1,1,0,0,1,1,1,1,1,2,0,0,86.6,6350.5,6,86.9931506849315,0.044143776225279735,0,Low Risk
1,0,0,0,72,1,1,1,0,1,1,1,1,1,2,0,0,109.2,7878.3,6,107.92191780821918,0.12744897221468887,0,Low Risk
0,0,1,1,41,1,0,0,1,0,0,1,1,1,1,1,1,74.7,3187.65,5,75.89642857142857,0.11631107824341325,0,Low Risk
0,1,1,0,65,1,0,1,1,1,1,0,0,1,0,0,2,94.4,6126.15,5,92.82045454545454,0.3580840312635952,0,Medium Risk
0,1,0,0,13,1,0,0,0,1,1,0,0,0,0,1,2,54.8,731.3,3,52.23571428571428,0.4518233803820523,0,Medium Risk
1,1,0,0,4,1,0,1,1,0,0,0,0,0,0,0,2,75.35,273.4,2,54.67999999999999,0.7432511857288834,0,High Risk
1,0,0,0,41,1,1,0,0,0,1,0,0,1,1,0,3,65.0,2531.8,3,60.280952380952385,0.24237226909488055,0,Low Risk
1,1,0,0,15,1,0,1,0,1,0,0,0,0,0,1,2,74.4,1074.3,2,67.14375,0.7032388315684605,1,High Risk
1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,3,48.55,48.55,2,24.275,0.7245292464525196,1,High Risk
1,0,0,0,42,1,1,1,1,1,1,0,0,1,1,1,2,99.0,4298.45,5,99.96395348837208,0.3644089591410436,0,Medium Risk
0,0,1,0,51,1,0,1,1,1,1,0,1,0,1,1,2,93.5,4619.55,5,88.8375,0.28788096594129325,0,Low Risk
0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,2,70.4,147.15,1,49.050000000000004,0.7789423851586098,1,High Risk
1,1,1,0,1,0,2,0,0,1,0,0,1,0,0,0,2,40.2,40.2,2,20.1,0.8345744941608,1,High Risk
1,0,0,1,32,1,1,0,0,1,1,1,1,1,1,0,1,83.7,2633.3,6,79.7969696969697,0.14970616678040774,0,Low Risk
1,0,0,0,10,1,0,2,0,0,0,0,0,0,0,1,3,19.85,193.05,1,17.55,0.41544604738724966,0,Medium Risk
0,0,1,1,67,0,2,0,0,1,1,1,1,1,2,1,2,59.55,4103.9,5,60.35147058823529,0.06006861361563955,0,Low Risk
0,0,1,1,61,1,1,1,1,1,1,1,1,1,2,0,1,115.1,7008.15,7,113.03467741935484,0.09590961462000669,0,Low Risk
1,0,0,0,50,1,1,1,1,1,1,1,1,1,1,0,1,114.35,5791.1,7,113.55098039215687,0.25119169332686864,0,Low Risk
0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,44.6,80.55,1,26.849999999999998,0.7327570075476808,1,High Risk
0,1,1,0,29,0,2,0,1,0,1,0,0,1,0,1,2,45.0,1228.65,3,40.955000000000005,0.5853404001445393,0,Medium Risk
1,1,0,0,3,0,2,0,0,0,1,0,0,1,0,1,2,41.15,132.2,2,33.05,0.8346943923517676,1,High Risk
1,1,0,0,13,1,1,1,0,1,1,0,1,1,0,1,2,106.9,1364.3,5,97.45,0.8782199149659448,1,High Risk
1,1,1,0,57,1,1,1,0,1,0,0,0,1,0,1,2,89.85,4925.35,3,84.9198275862069,0.7109946544093013,0,High Risk
0,0,0,0,31,0,2,0,1,1,0,1,0,1,2,1,0,49.85,1520.1,4,47.503125,0.08395552506492224,0,Low Risk
0,0,1,0,45,1,1,1,1,1,1,1,1,1,1,0,3,113.3,5032.25,7,109.39673913043478,0.32695155650291097,0,Medium Risk
0,0,1,1,61,1,1,0,1,1,1,1,1,1,2,0,3,88.1,5526.75,7,89.14112903225806,0.032627705506448355,0,Low Risk
1,0,0,0,50,1,1,2,0,0,0,0,0,0,2,0,0,24.9,1195.25,1,23.436274509803923,0.02139738085198579,0,Low Risk
0,1,0,0,19,1,0,1,1,1,0,1,1,1,0,1,3,105.0,2007.25,6,100.3625,0.6603887350967097,0,High Risk
1,0,0,0,59,1,0,2,0,0,0,0,0,0,2,0,3,19.35,1099.6,1,18.326666666666664,0.013274087652576453,1,Low Risk
0,0,1,0,71,1,1,2,0,0,0,0,0,0,2,1,1,24.25,1732.95,1,24.06875,0.01905174509671979,0,Low Risk
0,1,0,0,16,1,0,1,0,0,0,1,1,1,0,1,2,94.45,1511.2,4,88.89411764705882,0.7782334386850674,1,High Risk
1,0,1,0,57,1,0,0,1,1,0,1,0,0,2,1,2,59.75,3450.15,4,59.48534482758621,0.0219841030838011,0,Low Risk
1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,24.8,24.8,0,12.4,0.7138774418024765,1,High Risk
1,1,1,0,20,1,1,1,0,1,0,1,1,1,0,0,2,107.05,2172.05,5,103.43095238095239,0.7277268065526,0,High Risk
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.6,70.6,1,35.3,0.9035176936265994,1,High Risk
1,0,1,0,5,1,1,1,0,1,0,1,0,0,0,1,2,85.4,401.1,3,66.85000000000001,0.8244238623265134,1,High Risk
0,0,1,0,52,1,1,1,0,1,1,0,1,1,0,1,2,105.05,5624.85,5,106.12924528301888,0.7464175808440476,1,High Risk
1,1,1,0,21,1,0,0,1,1,0,0,0,1,0,1,0,64.95,1339.8,4,60.9,0.40752510442412115,0,Medium Risk
1,0,0,0,14,0,2,0,0,0,1,1,1,1,0,1,2,55.0,771.95,4,51.46333333333334,0.7074281938660244,0,High Risk
0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,50.55,244.75,2,40.791666666666664,0.43448358081368726,0,Medium Risk
0,0,0,0,6,1,0,0,1,1,0,0,0,0,0,0,3,55.15,322.9,3,46.128571428571426,0.37998746588858495,0,Medium Risk
0,0,0,0,10,1,0,0,0,1,0,0,0,0,0,0,2,51.2,498.25,2,45.29545454545455,0.4081977536704524,0,Medium Risk
0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,3,25.4,25.4,1,12.7,0.5047336550452579,0,Medium Risk
0,0,0,0,68,1,1,0,1,0,0,0,0,0,0,0,3,54.45,3687.75,2,53.44565217391305,0.14085643145935897,0,Low Risk
1,0,1,1,18,1,0,1,0,0,1,0,1,1,0,0,3,95.15,1779.95,4,93.68157894736842,0.6685751379165504,1,High Risk
0,0,0,0,22,1,1,1,0,0,0,0,0,0,1,1,1,76.0,1783.6,1,77.54782608695652,0.48831334733076553,0,Medium Risk
0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,1,2,44.35,927.15,1,44.15,0.43514585495345043,0,Medium Risk
1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70.0,70.0,1,35.0,0.9004285997448436,1,High Risk
1,1,0,0,8,1,0,1,0,1,0,0,0,0,0,1,2,74.5,606.55,2,67.39444444444445,0.7323204396045997,1,High Risk
1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,1,44.85,435.4,1,39.58181818181818,0.5365173351768813,1,Medium Risk
1,1,0,0,24,1,1,1,0,0,0,0,0,0,0,1,2,76.1,1712.7,1,68.508,0.7892252981499186,1,High Risk
1,0,0,0,35,1,0,0,1,1,1,0,0,0,1,0,3,61.2,2021.2,4,56.144444444444446,0.08942447022308032,0,Low Risk
1,0,1,1,23,1,0,1,0,1,1,1,0,0,1,0,3,86.8,1940.8,4,80.86666666666666,0.21326394472975818,0,Low Risk
0,1,0,0,6,1,0,1,0,0,0,0,1,1,0,1,2,89.35,567.8,3,81.11428571428571,0.8726400904379391,0,High Risk
0,0,0,0,12,1,0,2,0,0,0,0,0,0,0,0,3,19.7,220.35,1,16.95,0.3005263576908537,0,Medium Risk
1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,3,20.25,20.25,1,10.125,0.4682272116392852,0,Medium Risk
0,0,1,1,71,1,0,1,0,0,1,0,0,0,2,0,2,76.05,5436.45,2,75.50625,0.05575097274063992,0,Low Risk
1,1,1,0,35,1,1,1,0,0,1,0,1,1,0,1,2,100.8,3437.5,4,95.48611111111111,0.8551232628017906,0,High Risk
1,0,1,1,40,1,1,0,0,0,1,0,1,1,0,1,2,74.55,3015.75,4,73.5548780487805,0.5269502546332746,0,Medium Risk
0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,3,73.6,73.6,2,36.8,0.8767092475848909,1,High Risk
1,0,0,0,23,1,0,0,0,0,0,0,1,1,1,1,0,64.9,1509.8,3,62.90833333333333,0.3459692372251682,0,Medium Risk
0,1,0,0,4,1,1,1,0,0,0,0,1,1,0,1,2,95.45,396.1,3,79.22,0.9363250622910945,1,High Risk
1,0,0,0,4,1,0,1,0,0,1,1,0,1,0,1,2,90.4,356.65,4,71.33,0.834612650611342,0,High Risk
0,0,1,1,68,0,2,0,0,1,1,1,1,1,2,0,1,60.3,4109.0,5,59.55072463768116,0.037663343353206896,0,Low Risk
1,0,0,1,38,1,1,1,0,1,0,0,0,0,0,1,3,81.85,3141.7,2,80.55641025641025,0.5853381185720595,0,Medium Risk
1,0,1,1,52,1,1,2,0,0,0,0,0,0,2,0,3,24.8,1229.1,1,23.19056603773585,0.02060158680134282,0,Low Risk
1,1,1,0,32,1,1,1,0,0,0,0,0,0,0,1,2,74.9,2303.35,1,69.79848484848485,0.7512152489225601,1,High Risk
1,0,1,1,29,1,0,0,0,0,1,1,1,1,2,0,3,75.55,2054.4,5,68.48,0.08972913002298481,0,Low Risk
1,1,1,1,38,1,1,1,0,1,0,0,1,1,0,0,2,101.15,3741.85,4,95.94487179487179,0.69831822603746,0,High Risk
1,0,0,1,48,1,1,0,1,0,1,0,1,1,1,1,1,78.75,3682.45,5,75.15204081632653,0.19489134589059995,0,Low Risk
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,19.25,19.25,1,9.625,0.5044235187750395,0,Medium Risk
0,0,0,0,22,1,0,1,1,0,0,1,0,1,0,1,2,89.05,1886.25,4,82.01086956521739,0.6058823525062947,0,High Risk
0,0,0,0,43,1,1,1,1,1,1,1,1,1,2,0,1,115.05,4895.1,7,111.25227272727274,0.1432184861984972,0,Low Risk
0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,1,2,69.35,341.6,1,56.93333333333334,0.8339251152890902,0,High Risk
1,0,0,0,5,1,0,1,0,0,0,0,1,0,0,1,2,80.6,415.55,2,69.25833333333334,0.8454583857114192,1,High Risk
1,0,1,1,51,1,1,1,1,1,0,1,1,1,1,0,1,110.05,5686.4,6,109.35384615384615,0.21823946907791691,0,Low Risk
1,0,0,0,71,1,0,2,0,0,0,0,0,0,2,1,1,19.9,1355.1,1,18.820833333333333,0.011972431536404255,0,Low Risk
0,0,1,1,38,1,0,0,1,1,0,1,1,1,1,0,1,80.3,3058.65,6,78.42692307692307,0.07710401256557324,1,Low Risk
1,1,1,0,24,1,0,1,0,0,1,0,1,1,0,1,2,93.15,2231.05,4,89.242,0.8036110160499725,1,High Risk
1,0,1,0,35,1,1,1,0,0,0,1,1,0,0,1,1,91.5,3236.35,3,89.89861111111111,0.6874981430752728,0,High Risk
0,1,0,0,54,1,1,0,1,1,0,1,1,1,1,0,0,82.45,4350.1,6,79.09272727272727,0.09964867790968823,1,Low Risk
0,0,1,1,72,0,2,0,0,1,1,1,1,1,2,1,2,60.0,4264.0,5,58.41095890410959,0.05828389073487731,0,Low Risk
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,44.8,44.8,1,22.4,0.7780772393686005,0,High Risk
0,0,1,1,9,1,0,0,1,0,0,0,0,0,1,0,3,48.6,422.3,2,42.230000000000004,0.16370597516249358,0,Low Risk
1,0,0,0,69,0,2,0,1,1,0,1,1,1,2,1,0,60.05,4176.7,5,59.667142857142856,0.047183865741743374,0,Low Risk
0,0,1,0,52,1,1,1,0,1,0,1,1,1,0,1,1,102.7,5138.1,5,96.94528301886793,0.6913985623661821,0,High Risk
0,1,1,0,11,1,0,1,0,0,0,1,1,0,0,1,2,82.9,880.05,3,73.33749999999999,0.7665738423387906,0,High Risk
0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.35,139.05,1,46.35,0.8950806307732205,1,High Risk
0,1,1,1,28,0,2,0,0,0,0,0,1,0,0,1,2,35.9,973.65,1,33.574137931034485,0.5999196049886132,0,Medium Risk
0,1,0,0,17,1,1,1,0,0,1,0,0,0,0,1,1,82.65,1470.05,2,81.66944444444444,0.7458787897939403,0,High Risk
0,0,1,1,35,1,0,2,0,0,0,0,0,0,2,1,3,19.85,739.35,1,20.5375,0.03502349658811695,0,Low Risk
0,0,0,0,8,1,0,2,0,0,0,0,0,0,1,1,3,19.2,161.95,1,17.994444444444444,0.22744054740154554,0,Low Risk
1,0,0,0,46,1,1,1,0,1,1,0,1,0,1,1,1,94.9,4422.95,4,94.10531914893616,0.4237590284445099,0,Medium Risk
0,0,0,0,7,1,1,1,0,0,0,0,0,0,0,1,2,73.85,511.25,1,63.90625,0.8375722305671295,1,High Risk
0,0,0,0,2,1,1,1,0,0,1,0,0,0,0,0,3,80.6,155.8,2,51.93333333333334,0.8964349262540554,1,High Risk
1,0,1,1,68,1,1,0,0,1,1,1,0,1,1,1,0,75.8,5293.95,5,76.72391304347826,0.08394359494249941,1,Low Risk
0,0,0,0,43,1,1,1,0,1,1,0,1,1,2,1,2,104.6,4759.85,5,108.1784090909091,0.3130101369686798,1,Medium Risk
0,0,0,0,68,1,1,0,1,1,1,1,1,1,2,1,2,88.15,6148.45,7,89.10797101449275,0.05281696326092365,0,Low Risk
0,0,0,0,36,1,0,1,0,1,0,0,1,1,0,1,1,94.8,3565.65,4,96.36891891891892,0.673101373890768,0,High Risk
1,0,1,0,63,1,1,1,0,1,1,0,1,1,0,1,2,103.4,6603.0,5,103.171875,0.7157470725189108,1,High Risk
0,1,0,0,32,1,0,0,0,1,0,1,0,0,0,0,0,54.65,1830.1,3,55.45757575757575,0.1504691792055432,0,Low Risk
0,0,1,0,71,1,1,0,1,1,1,1,1,1,2,0,1,85.75,6223.8,7,86.44166666666666,0.029511573354550076,0,Low Risk
0,0,1,1,66,1,1,0,1,1,1,0,0,0,0,1,0,67.45,4508.65,4,67.29328358208954,0.13364393275982903,0,Low Risk
1,0,0,0,63,1,0,2,0,0,0,0,0,0,1,0,3,20.5,1328.15,1,20.75234375,0.028137822309084095,0,Low Risk
0,0,0,1,41,1,0,2,0,0,0,0,0,0,1,1,1,20.25,865.0,1,20.595238095238095,0.054153241087485884,0,Low Risk
0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,2,72.1,72.1,1,36.05,0.9510738994338943,0,High Risk
0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,1,2,90.4,168.2,3,56.06666666666666,0.9571771391552377,1,High Risk
0,0,1,0,70,1,0,2,0,0,0,0,0,0,2,0,0,19.45,1303.5,1,18.359154929577464,0.007736650361956995,0,Low Risk
0,0,0,0,23,0,2,0,0,0,0,0,1,1,0,1,2,44.95,996.85,2,41.53541666666667,0.7524245305024096,0,High Risk
0,1,1,0,64,1,0,1,1,1,1,0,0,1,1,0,0,97.0,6430.9,5,98.93692307692307,0.1649737846940383,0,Low Risk
1,0,1,1,37,1,1,0,1,0,1,1,0,0,2,1,1,62.8,2278.75,4,59.9671052631579,0.0390491336723002,0,Low Risk
1,0,0,1,17,1,0,0,0,0,0,0,0,0,1,0,3,44.6,681.4,1,37.855555555555554,0.18416414180318993,0,Low Risk
0,1,0,0,7,1,0,1,0,0,0,0,1,1,0,1,2,89.15,574.35,3,71.79375,0.9084443085203555,0,High Risk
1,0,1,1,4,1,1,1,0,1,1,0,0,0,0,1,0,84.8,371.9,3,74.38,0.7309981662855226,1,High Risk
0,1,0,0,21,0,2,0,1,0,0,0,1,0,0,1,2,41.9,840.1,2,38.18636363636364,0.6318468480523003,1,High Risk
0,0,0,0,10,1,0,1,0,0,0,0,0,1,0,1,0,80.25,846.0,2,76.9090909090909,0.7593002044722653,1,High Risk
0,1,0,0,16,1,1,0,1,0,0,0,0,0,0,1,2,54.1,889.0,2,52.294117647058826,0.4843722007745764,0,Medium Risk
1,0,1,0,64,1,1,1,0,1,0,1,1,1,2,1,2,105.25,6823.4,5,104.97538461538461,0.2517899255718545,0,Low Risk
1,1,1,0,27,0,2,0,1,0,0,0,0,0,0,0,1,30.75,805.1,1,28.75357142857143,0.37314403197564344,1,Medium Risk
1,0,1,1,42,1,1,1,1,0,0,0,1,1,1,0,2,97.1,4016.75,4,93.41279069767442,0.3606339690734263,0,Medium Risk
1,0,0,1,5,1,0,2,0,0,0,0,0,0,0,0,3,20.2,83.75,1,13.958333333333334,0.3176579794150025,0,Medium Risk
0,0,0,0,41,1,0,1,0,1,0,1,1,1,2,1,0,98.8,3959.15,5,94.26547619047619,0.19837624589881458,0,Low Risk
1,0,1,0,58,1,0,0,0,0,1,0,0,0,1,0,1,50.3,2878.55,2,48.78898305084746,0.06925498990833572,0,Low Risk
0,0,0,0,47,1,0,2,0,0,0,0,0,0,2,1,3,20.55,945.7,1,19.702083333333334,0.032260475445933835,0,Low Risk
1,0,0,0,18,1,0,1,0,0,0,1,0,0,0,1,0,75.9,1373.05,2,72.26578947368421,0.5680694366979473,0,Medium Risk
1,0,0,0,5,1,0,1,0,0,1,0,1,1,0,0,0,96.5,492.55,4,82.09166666666667,0.8114509117914969,1,High Risk
1,0,1,0,23,1,0,0,1,0,0,0,0,1,0,1,0,59.95,1406.0,3,58.583333333333336,0.40294040303038897,0,Medium Risk
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,3,19.15,19.15,1,9.575,0.4560792866527163,0,Medium Risk
1,0,1,0,71,1,1,1,0,0,1,0,1,1,1,1,1,98.65,6962.85,4,96.70625000000001,0.5129367578666783,0,Medium Risk
1,0,1,1,72,1,1,1,1,1,1,1,1,1,2,1,1,112.6,8126.65,7,111.32397260273972,0.11658338183098797,0,Low Risk
1,0,1,1,33,1,0,2,0,0,0,0,0,0,1,0,3,20.6,690.25,1,20.301470588235293,0.059696515269019305,0,Low Risk
1,0,0,0,2,1,1,1,0,0,0,0,1,0,0,1,2,85.65,181.5,2,60.5,0.9382686568815315,1,High Risk
1,0,0,1,24,0,2,0,1,0,0,1,0,0,2,0,3,35.75,830.8,2,33.232,0.05392048857136899,0,Low Risk
0,0,1,1,56,1,1,1,0,1,1,1,0,1,1,1,1,99.75,5608.4,5,98.39298245614034,0.28214278048813374,0,Low Risk
1,0,0,0,37,1,0,1,0,1,0,0,1,1,0,1,1,96.1,3646.8,4,95.96842105263158,0.6922636549087786,0,High Risk
0,0,0,0,43,1,1,0,0,1,1,1,1,1,1,0,1,85.1,3662.25,6,83.23295454545455,0.16510985683535373,0,Low Risk
1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,25.35,25.35,0,12.675,0.7696224817529529,0,High Risk
0,0,1,0,25,1,1,1,0,0,1,1,1,1,0,1,0,104.95,2566.5,5,98.71153846153847,0.7847729413594821,1,High Risk
0,0,0,0,61,1,1,0,1,1,1,1,1,1,2,0,2,89.65,5308.7,7,85.6241935483871,0.04620639828876566,0,Low Risk
1,0,0,0,17,1,1,1,0,0,1,1,0,0,1,0,2,86.75,1410.25,3,78.34722222222223,0.4077519549741772,0,Medium Risk
0,0,1,0,41,1,0,1,0,1,1,1,0,0,1,1,0,86.2,3339.05,4,79.50119047619049,0.24988603940185103,0,Low Risk
1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3,50.65,50.65,2,25.325,0.6915674863325857,1,High Risk
1,1,1,1,72,0,2,0,1,1,1,1,1,1,2,1,0,64.8,4732.35,6,64.82671232876713,0.03653183862817439,0,Low Risk
1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,90.85,90.85,3,45.425,0.9678681074438005,1,High Risk
1,0,0,0,48,1,1,1,0,1,1,0,1,1,2,1,0,108.1,5067.45,5,103.41734693877551,0.35069376884193165,0,Medium Risk
1,1,1,0,11,1,0,2,0,0,0,0,0,0,0,0,3,19.95,214.75,1,17.895833333333332,0.33630461140443285,1,Medium Risk
0,1,1,0,55,1,1,1,0,1,1,0,0,0,0,1,2,85.45,4874.7,3,87.04821428571428,0.5656101726411694,1,Medium Risk
0,0,0,0,42,0,2,0,1,1,1,1,0,1,1,1,2,54.75,2348.45,5,54.61511627906976,0.1489743952711662,0,Low Risk
1,0,0,0,44,1,1,1,0,0,1,0,0,1,0,1,3,90.4,4063.0,3,90.28888888888889,0.7373850892144334,0,High Risk
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,44.0,44.0,1,22.0,0.6081993888965088,0,High Risk
0,0,0,0,27,1,1,1,0,0,0,0,1,1,0,1,0,95.6,2595.25,3,92.6875,0.8217307793489984,0,High Risk
1,1,1,0,27,1,1,0,0,1,1,1,1,1,0,1,0,84.8,2309.55,6,82.48392857142858,0.5155271106394909,0,Medium Risk
0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,44.3,89.3,1,29.766666666666666,0.7187146238411314,0,High Risk
0,0,0,0,19,1,0,2,0,0,0,0,0,0,0,0,3,19.9,367.55,1,18.3775,0.24450283306340717,0,Low Risk
0,1,1,0,42,1,1,1,0,0,0,0,1,1,0,1,2,95.05,3944.5,3,91.73255813953489,0.8377396585445285,0,High Risk
0,0,0,0,66,1,1,0,1,1,1,1,1,1,2,1,1,90.05,5965.95,7,89.04402985074627,0.05690683322891958,0,Low Risk
1,1,1,0,33,1,1,1,1,0,1,1,1,1,0,1,0,109.9,3694.7,6,108.66764705882352,0.6671229406021802,0,High Risk
0,0,0,0,34,1,0,1,0,1,0,0,0,0,0,1,1,73.95,2524.45,2,72.12714285714286,0.5233729178908498,1,Medium Risk
1,1,0,0,33,0,2,0,0,0,1,1,1,1,0,1,2,54.6,1803.7,4,53.050000000000004,0.5969654696883385,0,Medium Risk
0,0,1,1,23,1,0,2,0,0,0,0,0,0,1,0,3,20.05,415.1,1,17.295833333333334,0.08788933296190252,0,Low Risk
0,0,0,0,32,1,0,2,0,0,0,0,0,0,1,0,0,19.75,624.15,1,18.913636363636364,0.05983025556548153,0,Low Risk
